;Sentiment;Text Tweet;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
255;0;Ternyata tidak cuma saya yang mengeluh karena sinyal atau pelayanan <PROVIDER_NAME> dalam jaringan internet masih kurang;ternyata tidak cuma saya yang mengeluh karena sinyal atau pelayanan provider_name dalam jaringan internet masih kurang;['ternyata', 'tidak', 'cuma', 'saya', 'yang', 'mengeluh', 'karena', 'sinyal', 'atau', 'pelayanan', 'provider_name', 'dalam', 'jaringan', 'internet', 'masih', 'kurang'];['ternyata', 'tidak', 'cuma', 'saya', 'yang', 'mengeluh', 'karena', 'sinyal', 'atau', 'pelayanan', 'provider_name', 'dalam', 'jaringan', 'internet', 'masih', 'kurang'];['mengeluh', 'sinyal', 'pelayanan', 'provider_name', 'jaringan', 'internet'];mengeluh sinyal pelayanan provider_name jaringan internet;keluh sinyal layan provider name jaring internet
256;0;Sudah tengah malam, jaringan kok masih super lelet <PROVIDER_NAME> gak berkualitas;sudah tengah malam jaringan kok masih super lelet provider_name gak berkualitas;['sudah', 'tengah', 'malam', 'jaringan', 'kok', 'masih', 'super', 'lelet', 'provider_name', 'gak', 'berkualitas'];['sudah', 'tengah', 'malam', 'jaringan', 'kok', 'masih', 'super', 'lelet', 'provider_name', 'tidak', 'berkualitas'];['malam', 'jaringan', 'super', 'lelet', 'provider_name', 'berkualitas'];malam jaringan super lelet provider_name berkualitas;malam jaring super lelet provider name kualitas
257;0;Sinyal <PROVIDER_NAME> yang sangat menyedihkan;sinyal provider_name yang sangat menyedihkan;['sinyal', 'provider_name', 'yang', 'sangat', 'menyedihkan'];['sinyal', 'provider_name', 'yang', 'sangat', 'menyedihkan'];['sinyal', 'provider_name', 'menyedihkan'];sinyal provider_name menyedihkan;sinyal provider name sedih
258;0;<PROVIDER_NAME> makin bangsat kalau dibiarin;provider_name makin bangsat kalau dibiarin;['provider_name', 'makin', 'bangsat', 'kalau', 'dibiarin'];['provider_name', 'makin', 'bangsat', 'kalau', 'dibiarin'];['provider_name', 'bangsat', 'dibiarin'];provider_name bangsat dibiarin;provider name bangsat dibiarin
259;0;<PROVIDER_NAME> memang bangsat gemas duh;provider_name memang bangsat gemas duh;['provider_name', 'memang', 'bangsat', 'gemas', 'duh'];['provider_name', 'memang', 'bangsat', 'gemas', 'aduh'];['provider_name', 'bangsat', 'gemas', 'aduh'];provider_name bangsat gemas aduh;provider name bangsat gemas aduh
260;0;Signal <PROVIDER_NAME> Mentari makin lama makin memprihatinkan. Saatnya memikirkan untuk ganti kartu. Kecewa <PROVIDER_NAME>;signal provider_name mentari makin lama makin memprihatinkan saatnya memikirkan untuk ganti kartu kecewa provider_name;['signal', 'provider_name', 'mentari', 'makin', 'lama', 'makin', 'memprihatinkan', 'saatnya', 'memikirkan', 'untuk', 'ganti', 'kartu', 'kecewa', 'provider_name'];['signal', 'provider_name', 'mentari', 'makin', 'lama', 'makin', 'memprihatinkan', 'saatnya', 'memikirkan', 'untuk', 'ganti', 'kartu', 'kecewa', 'provider_name'];['signal', 'provider_name', 'mentari', 'memprihatinkan', 'memikirkan', 'ganti', 'kartu', 'kecewa', 'provider_name'];signal provider_name mentari memprihatinkan memikirkan ganti kartu kecewa provider_name;signal provider name mentari prihatin pikir ganti kartu kecewa provider name
261;0;<PROVIDER_NAME> apakah <PROVIDER_NAME> lagi gangguan di daerah kramat jati? Sumpah sudah lelet banget padahal sudah 4g ;provider_name apakah provider_name lagi gangguan di daerah kramat jati sumpah sudah lelet banget padahal sudah 4;['provider_name', 'apakah', 'provider_name', 'lagi', 'gangguan', 'di', 'daerah', 'kramat', 'jati', 'sumpah', 'sudah', 'lelet', 'banget', 'padahal', 'sudah', '4'];['provider_name', 'apakah', 'provider_name', 'lagi', 'gangguan', 'di', 'daerah', 'kramat', 'jati', 'sumpah', 'sudah', 'lelet', 'banget', 'padahal', 'sudah', '4'];['provider_name', 'provider_name', 'gangguan', 'daerah', 'kramat', 'jati', 'sumpah', 'lelet', 'banget', '4'];provider_name provider_name gangguan daerah kramat jati sumpah lelet banget 4;provider name provider name ganggu daerah kramat jati sumpah lelet banget 4
262;0;<PROVIDER_NAME> kenapa <PROVIDER_NAME> super lelet? 4g tp kecepatan 0,1 1 kb/s. gangguan atau gimana sih? ;provider_name kenapa provider_name super lelet 4 tp kecepatan number number kb gangguan atau gimana sih;['provider_name', 'kenapa', 'provider_name', 'super', 'lelet', '4', 'tp', 'kecepatan', 'number', 'number', 'kb', 'gangguan', 'atau', 'gimana', 'sih'];['provider_name', 'kenapa', 'provider_name', 'super', 'lelet', '4', 'tapi', 'kecepatan', 'number', 'number', 'kb', 'gangguan', 'atau', 'bagaimana', 'sih'];['provider_name', 'provider_name', 'super', 'lelet', '4', 'kecepatan', 'number', 'number', 'kb', 'gangguan', 'sih'];provider_name provider_name super lelet 4 kecepatan number number kb gangguan sih;provider name provider name super lelet 4 cepat number number kb ganggu sih
263;0;tai <PROVIDER_NAME>;tai provider_name;['tai', 'provider_name'];['tai', 'provider_name'];['tai', 'provider_name'];tai provider_name;tai provider name
264;0;"Ya allah. Kalau hujan sinyal <PROVIDER_NAME> kaya lagunya Kotak ""Pelan Pelan Saja""";ya allah kalau hujan sinyal provider_name kaya lagunya kotak pelan pelan saja;['ya', 'allah', 'kalau', 'hujan', 'sinyal', 'provider_name', 'kaya', 'lagunya', 'kotak', 'pelan', 'pelan', 'saja'];['iya', 'allah', 'kalau', 'hujan', 'sinyal', 'provider_name', 'kaya', 'lagunya', 'kotak', 'pelan', 'pelan', 'saja'];['iya', 'allah', 'hujan', 'sinyal', 'provider_name', 'kaya', 'lagunya', 'kotak', 'pelan', 'pelan'];iya allah hujan sinyal provider_name kaya lagunya kotak pelan pelan;iya allah hujan sinyal provider name kaya lagu kotak pelan pelan
265;0;bikin kelar <PROVIDER_NAME> ;bikin kelar provider_name;['bikin', 'kelar', 'provider_name'];['membuat', 'selesai', 'provider_name'];['selesai', 'provider_name'];selesai provider_name;selesai provider name
266;0;<PROVIDER_NAME> Hooq sangat tidak bermanfaat. Beli kuota bisa menonton di youtube gak perlu Hooq #rugi <PRODUCT_NAME> #kuota <PROVIDER_NAME> ;provider_name hooq sangat tidak bermanfaat beli kuota bisa menonton di youtube gak perlu hooq hashtag rug hashtag product_name hashtag kuota hashtag provider_name;['provider_name', 'hooq', 'sangat', 'tidak', 'bermanfaat', 'beli', 'kuota', 'bisa', 'menonton', 'di', 'youtube', 'gak', 'perlu', 'hooq', 'hashtag', 'rug', 'hashtag', 'product_name', 'hashtag', 'kuota', 'hashtag', 'provider_name'];['provider_name', 'hooq', 'sangat', 'tidak', 'bermanfaat', 'beli', 'kuota', 'bisa', 'menonton', 'di', 'youtube', 'tidak', 'perlu', 'hooq', 'hashtag', 'rug', 'hashtag', 'product_name', 'hashtag', 'kuota', 'hashtag', 'provider_name'];['provider_name', 'hooq', 'bermanfaat', 'beli', 'kuota', 'menonton', 'youtube', 'hooq', 'hashtag', 'rug', 'hashtag', 'product_name', 'hashtag', 'kuota', 'hashtag', 'provider_name'];provider_name hooq bermanfaat beli kuota menonton youtube hooq hashtag rug hashtag product_name hashtag kuota hashtag provider_name;provider name hooq manfaat beli kuota tonton youtube hooq hashtag rug hashtag product name hashtag kuota hashtag provider name
267;0;<PROVIDER_NAME>  Di daerahku udah 3 hari  trouble mulu;provider_name di daerahku udah number hari trouble mulu;['provider_name', 'di', 'daerahku', 'udah', 'number', 'hari', 'trouble', 'mulu'];['provider_name', 'di', 'daerahku', 'sudah', 'number', 'hari', 'trouble', 'mulu'];['provider_name', 'daerahku', 'number', 'trouble', 'mulu'];provider_name daerahku number trouble mulu;provider name daerah number trouble mulu
268;0;sisa 2 hari kuota <PROVIDER_NAME> <PROVIDER_NAME> tapi sudah dibilang habis, gimana ini!;sisa number hari kuota provider_name provider_name tapi sudah dibilang habis gimana ini;['sisa', 'number', 'hari', 'kuota', 'provider_name', 'provider_name', 'tapi', 'sudah', 'dibilang', 'habis', 'gimana', 'ini'];['sisa', 'number', 'hari', 'kuota', 'provider_name', 'provider_name', 'tapi', 'sudah', 'dibilang', 'habis', 'bagaimana', 'ini'];['sisa', 'number', 'kuota', 'provider_name', 'provider_name', 'dibilang', 'habis'];sisa number kuota provider_name provider_name dibilang habis;sisa number kuota provider name provider name bilang habis
269;0;Jaringan simpati anjir banget akhir2 ini. <PROVIDER_NAME>;jaringan simpati anjir banget akhir2 ini provider_name;['jaringan', 'simpati', 'anjir', 'banget', 'akhir2', 'ini', 'provider_name'];['jaringan', 'simpati', 'anjir', 'banget', 'akhir2', 'ini', 'provider_name'];['jaringan', 'simpati', 'anjir', 'banget', 'akhir2', 'provider_name'];jaringan simpati anjir banget akhir2 provider_name;jaring simpati anjir banget akhir2 provider name
270;0;Dan terjadi lagi <PROVIDER_NAME> tai;dan terjadi lagi provider_name tai;['dan', 'terjadi', 'lagi', 'provider_name', 'tai'];['dan', 'terjadi', 'lagi', 'provider_name', 'tai'];['provider_name', 'tai'];provider_name tai;provider name tai
271;1;Untung pakai <PROVIDER_NAME> walaupun jauh dari rumah tapi Alhamdulillah semua urusan beres.;untung pakai provider_name walaupun jauh dari rumah tapi alhamdulillah semua urusan beres;['untung', 'pakai', 'provider_name', 'walaupun', 'jauh', 'dari', 'rumah', 'tapi', 'alhamdulillah', 'semua', 'urusan', 'beres'];['untung', 'pakai', 'provider_name', 'walaupun', 'jauh', 'dari', 'rumah', 'tapi', 'syukur', 'semua', 'urusan', 'selesai'];['untung', 'pakai', 'provider_name', 'rumah', 'syukur', 'urusan', 'selesai'];untung pakai provider_name rumah syukur urusan selesai;untung pakai provider name rumah syukur urus selesai
272;0;jaringan <PROVIDER_NAME> flash untuk daerah aceh singkil kok gak stabil <PROVIDER_NAME>;jaringan provider_name flash untuk daerah aceh singkil kok gak stabil provider_name;['jaringan', 'provider_name', 'flash', 'untuk', 'daerah', 'aceh', 'singkil', 'kok', 'gak', 'stabil', 'provider_name'];['jaringan', 'provider_name', 'flash', 'untuk', 'daerah', 'aceh', 'singkil', 'kok', 'tidak', 'stabil', 'provider_name'];['jaringan', 'provider_name', 'flash', 'daerah', 'aceh', 'singkil', 'stabil', 'provider_name'];jaringan provider_name flash daerah aceh singkil stabil provider_name;jaring provider name flash daerah aceh singkil stabil provider name
273;0;<PROVIDER_NAME> tarif mahal dengan sinyal parah.;provider_name tarif mahal dengan sinyal parah;['provider_name', 'tarif', 'mahal', 'dengan', 'sinyal', 'parah'];['provider_name', 'tarif', 'mahal', 'dengan', 'sinyal', 'parah'];['provider_name', 'tarif', 'mahal', 'sinyal', 'parah'];provider_name tarif mahal sinyal parah;provider name tarif mahal sinyal parah
274;0;Jadi, sudah seminggu ini saya digangguin sama bunyi SMS dari <PROVIDER_NAME>. Ada promo, katanya.… <URL> ;jadi sudah seminggu ini saya digangguin sama bunyi allcaps sms allcaps dari provider_name ada promo katanya allcaps url allcaps;['jadi', 'sudah', 'seminggu', 'ini', 'saya', 'digangguin', 'sama', 'bunyi', 'allcaps', 'sms', 'allcaps', 'dari', 'provider_name', 'ada', 'promo', 'katanya', 'allcaps', 'url', 'allcaps'];['jadi', 'sudah', 'seminggu', 'ini', 'saya', 'digangguin', 'sama', 'bunyi', 'allcaps', 'sms', 'allcaps', 'dari', 'provider_name', 'ada', 'promo', 'katanya', 'allcaps', 'url', 'allcaps'];['seminggu', 'digangguin', 'bunyi', 'allcaps', 'sms', 'allcaps', 'provider_name', 'promo', 'allcaps', 'url', 'allcaps'];seminggu digangguin bunyi allcaps sms allcaps provider_name promo allcaps url allcaps;minggu digangguin bunyi allcaps sms allcaps provider name promo allcaps url allcaps
275;0;Oh jariangan kenapa <PROVIDER_NAME>;oh jariangan kenapa provider_name;['oh', 'jariangan', 'kenapa', 'provider_name'];['oh', 'jariangan', 'kenapa', 'provider_name'];['oh', 'jariangan', 'provider_name'];oh jariangan provider_name;oh jariangan provider name
276;0;Tiap jam 12 malam ke atas hancur koneksinya <PROVIDER_NAME>;tiap jam number malam ke atas hancur koneksinya provider_name;['tiap', 'jam', 'number', 'malam', 'ke', 'atas', 'hancur', 'koneksinya', 'provider_name'];['tiap', 'jam', 'number', 'malam', 'ke', 'atas', 'hancur', 'koneksinya', 'provider_name'];['jam', 'number', 'malam', 'hancur', 'koneksinya', 'provider_name'];jam number malam hancur koneksinya provider_name;jam number malam hancur koneksi provider name
277;0;Sedih saya kalau beli paket internet <PROVIDER_NAME>;sedih saya kalau beli paket internet provider_name;['sedih', 'saya', 'kalau', 'beli', 'paket', 'internet', 'provider_name'];['sedih', 'saya', 'kalau', 'beli', 'paket', 'internet', 'provider_name'];['sedih', 'beli', 'paket', 'internet', 'provider_name'];sedih beli paket internet provider_name;sedih beli paket internet provider name
278;1;Hobi ngecek <PRODUCT_NAME> kali aja ada promo kuota internet buat penguna setia <PROVIDER_NAME> ternyata ada. Alhamdulillah rejeki anak biasa;hobi ngecek product_name kali aja ada promo kuota internet buat penguna setia provider_name ternyata ada alhamdulillah rejeki anak biasa;['hobi', 'ngecek', 'product_name', 'kali', 'aja', 'ada', 'promo', 'kuota', 'internet', 'buat', 'penguna', 'setia', 'provider_name', 'ternyata', 'ada', 'alhamdulillah', 'rejeki', 'anak', 'biasa'];['hobi', 'ngecek', 'product_name', 'kali', 'saja', 'ada', 'promo', 'kuota', 'internet', 'buat', 'penguna', 'setia', 'provider_name', 'ternyata', 'ada', 'syukur', 'rejeki', 'anak', 'biasa'];['hobi', 'ngecek', 'product_name', 'kali', 'promo', 'kuota', 'internet', 'penguna', 'setia', 'provider_name', 'syukur', 'rejeki', 'anak'];hobi ngecek product_name kali promo kuota internet penguna setia provider_name syukur rejeki anak;hobi ngecek product name kali promo kuota internet penguna setia provider name syukur rejeki anak
279;0;<PROVIDER_NAME> setelah dihack malah tambah mahal;provider_name setelah dihack malah tambah mahal;['provider_name', 'setelah', 'dihack', 'malah', 'tambah', 'mahal'];['provider_name', 'setelah', 'dihack', 'malah', 'tambah', 'mahal'];['provider_name', 'dihack', 'mahal'];provider_name dihack mahal;provider name dihack mahal
280;0;Jaringan lelet <PROVIDER_NAME>;jaringan lelet provider_name;['jaringan', 'lelet', 'provider_name'];['jaringan', 'lelet', 'provider_name'];['jaringan', 'lelet', 'provider_name'];jaringan lelet provider_name;jaring lelet provider name
281;0;<PROVIDER_NAME> lagi gangguan ya??;provider_name lagi gangguan ya repeated;['provider_name', 'lagi', 'gangguan', 'ya', 'repeated'];['provider_name', 'lagi', 'gangguan', 'iya', 'repeated'];['provider_name', 'gangguan', 'iya', 'repeated'];provider_name gangguan iya repeated;provider name ganggu iya repeated
282;0;<PROVIDER_NAME> hancur jaringannya;provider_name hancur jaringannya;['provider_name', 'hancur', 'jaringannya'];['provider_name', 'hancur', 'jaringannya'];['provider_name', 'hancur', 'jaringannya'];provider_name hancur jaringannya;provider name hancur jaring
283;0;Setiap isi pulsa belum dipakai pasti hilang mohon pejelasannya buat <PROVIDER_NAME>;setiap isi pulsa belum dipakai pasti hilang mohon pejelasannya buat provider_name;['setiap', 'isi', 'pulsa', 'belum', 'dipakai', 'pasti', 'hilang', 'mohon', 'pejelasannya', 'buat', 'provider_name'];['setiap', 'isi', 'pulsa', 'belum', 'dipakai', 'pasti', 'hilang', 'mohon', 'pejelasannya', 'buat', 'provider_name'];['isi', 'pulsa', 'dipakai', 'hilang', 'mohon', 'pejelasannya', 'provider_name'];isi pulsa dipakai hilang mohon pejelasannya provider_name;isi pulsa pakai hilang mohon jelas provider name
284;0;<PROVIDER_NAME> memang bikin sebal ;provider_name memang bikin sebal;['provider_name', 'memang', 'bikin', 'sebal'];['provider_name', 'memang', 'membuat', 'sebal'];['provider_name', 'sebal'];provider_name sebal;provider name sebal
285;0;4G LTE <PROVIDER_NAME> sedang bermasalah;4 allcaps lte allcaps provider_name sedang bermasalah;['4', 'allcaps', 'lte', 'allcaps', 'provider_name', 'sedang', 'bermasalah'];['4', 'allcaps', 'lte', 'allcaps', 'provider_name', 'sedang', 'bermasalah'];['4', 'allcaps', 'lte', 'allcaps', 'provider_name', 'bermasalah'];4 allcaps lte allcaps provider_name bermasalah;4 allcaps lte allcaps provider name masalah
286;0;<PROVIDER_NAME> luar biasa parah 2 hari cuma buang2 kuota... payah <PROVIDER_NAME> <PROVIDER_NAME> <PROVIDER_NAME>;provider_name luar biasa parah number hari cuma buang2 kuota repeated payah provider_name provider_name provider_name;['provider_name', 'luar', 'biasa', 'parah', 'number', 'hari', 'cuma', 'buang2', 'kuota', 'repeated', 'payah', 'provider_name', 'provider_name', 'provider_name'];['provider_name', 'luar', 'biasa', 'parah', 'number', 'hari', 'cuma', 'buang2', 'kuota', 'repeated', 'payah', 'provider_name', 'provider_name', 'provider_name'];['provider_name', 'parah', 'number', 'buang2', 'kuota', 'repeated', 'payah', 'provider_name', 'provider_name', 'provider_name'];provider_name parah number buang2 kuota repeated payah provider_name provider_name provider_name;provider name parah number buang2 kuota repeated payah provider name provider name provider name
287;1;koneksinya makin lancar pakai <PROVIDER_NAME> ;koneksinya makin lancar pakai provider_name;['koneksinya', 'makin', 'lancar', 'pakai', 'provider_name'];['koneksinya', 'makin', 'lancar', 'pakai', 'provider_name'];['koneksinya', 'lancar', 'pakai', 'provider_name'];koneksinya lancar pakai provider_name;koneksi lancar pakai provider name
288;1;pakai sinyal <PROVIDER_NAME> lancar. <PROVIDER_NAME> memang yess!! ;pakai sinyal provider_name lancar provider_name memang yess repeated;['pakai', 'sinyal', 'provider_name', 'lancar', 'provider_name', 'memang', 'yess', 'repeated'];['pakai', 'sinyal', 'provider_name', 'lancar', 'provider_name', 'memang', 'yess', 'repeated'];['pakai', 'sinyal', 'provider_name', 'lancar', 'provider_name', 'yess', 'repeated'];pakai sinyal provider_name lancar provider_name yess repeated;pakai sinyal provider name lancar provider name yess repeated
289;1;Data-data kerja jadi lebih cepat dicari kalau internetnya pakai <PROVIDER_NAME>,;data data kerja jadi lebih cepat dicari kalau internetnya pakai provider_name;['data', 'data', 'kerja', 'jadi', 'lebih', 'cepat', 'dicari', 'kalau', 'internetnya', 'pakai', 'provider_name'];['data', 'data', 'kerja', 'jadi', 'lebih', 'cepat', 'dicari', 'kalau', 'internetnya', 'pakai', 'provider_name'];['data', 'data', 'kerja', 'cepat', 'dicari', 'internetnya', 'pakai', 'provider_name'];data data kerja cepat dicari internetnya pakai provider_name;data data kerja cepat cari internetnya pakai provider name
290;1;<PROVIDER_NAME> memang juara, dari tadi nonton Youtube kuota masih full aja XD;provider_name memang juara dari tadi nonton youtube kuota masih full aja laugh;['provider_name', 'memang', 'juara', 'dari', 'tadi', 'nonton', 'youtube', 'kuota', 'masih', 'full', 'aja', 'laugh'];['provider_name', 'memang', 'juara', 'dari', 'tadi', 'nonton', 'youtube', 'kuota', 'masih', 'penuh', 'saja', 'laugh'];['provider_name', 'juara', 'nonton', 'youtube', 'kuota', 'penuh', 'laugh'];provider_name juara nonton youtube kuota penuh laugh;provider name juara nonton youtube kuota penuh laugh
